Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,District,Province
4.3,32.0,3.0,4.0,5.0,2.5,4.0,yes,yes,Hà Đông, Hà Nội
3.85,32.0,3.0,4.0,5.0,2.5,4.0,yes,yes,Hà Đông, Hà Nội
3.48,41.0,4.0,4.0,4.0,2.5,5.0,yes,yes,Hoài Đức, Hà Nội
4.5,37.0,3.0,3.0,4.0,3.0,4.0,yes,yes,Hà Đông, Hà Nội
1.95,15.8,2.0,1.0,2.0,2.0,3.3,yes,yes,Quận 6, Hồ Chí Minh
1.15,67.0,2.0,2.0,1.0,10.0,6.0,yes,yes,Bình Chánh, Hồ Chí Minh
3.4,56.0,2.0,2.0,2.0,4.0,4.0,yes,no,Quận 12, Hồ Chí Minh
11.4,80.0,4.0,4.0,3.0,10.0,4.0,yes,no,Thủ Đức, Hồ Chí Minh
8.5,56.0,4.0,6.0,6.0,8.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
11.3,55.0,4.0,6.0,6.0,3.0,4.5,yes,yes,Long Biên, Hà Nội
11.4,80.0,4.0,4.0,3.0,10.0,4.0,yes,no,Thủ Đức, Hồ Chí Minh
6.2,54.0,5.0,4.0,4.0,6.0,4.2,yes,yes,Hải Châu, Đà Nẵng
12.5,59.0,6.0,4.0,6.0,2.5,4.0,yes,yes,Long Biên, Hà Nội
4.5,63.0,4.0,3.0,4.0,4.0,4.0,yes,no,Lê Chân, Hải Phòng
2.78,50.0,2.0,2.0,2.0,6.0,4.0,yes,no,Dĩ An, Bình Dương
4.25,58.0,3.0,4.0,3.0,13.0,4.0,yes,yes,Nha Trang, Khánh Hòa
6.2,31.0,3.0,3.0,3.0,8.0,4.0,yes,yes,Quận 10, Hồ Chí Minh
8.35,40.0,4.0,3.0,3.0,5.0,5.0,yes,yes,Quận 10, Hồ Chí Minh
7.2,44.0,3.0,3.0,3.0,5.0,5.0,yes,no,Quận 10, Hồ Chí Minh
8.45,68.0,4.0,4.0,5.0,6.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
6.7,72.0,3.0,2.0,2.0,4.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
13.6,48.0,3.0,5.0,6.0,4.0,5.0,yes,no,Hoàng Mai, Hà Nội
3.95,28.3,2.0,2.0,2.0,3.0,5.0,yes,yes,Tân Bình, Hồ Chí Minh
3.99,86.0,2.0,2.0,1.0,8.0,4.0,yes,no,Biên Hòa, Đồng Nai
10.45,39.5,3.0,4.0,5.0,7.0,3.68,yes,yes,Long Biên, Hà Nội
6.66,41.5,6.0,3.0,4.0,4.0,4.1,yes,yes,Long Biên, Hà Nội
13.0,100.0,4.0,2.0,3.0,5.0,5.2,yes,yes,Long Biên, Hà Nội
19.2,75.6,5.0,4.0,5.0,6.0,4.5,yes,yes,Long Biên, Hà Nội
11.9,35.0,3.0,3.0,6.0,3.5,3.5,yes,no,Long Biên, Hà Nội
11.8,40.0,4.0,4.0,5.0,6.0,3.8,yes,yes,Long Biên, Hà Nội
9.65,40.0,5.0,3.0,5.0,8.0,3.4,yes,yes,Hoài Đức, Hà Nội
9.0,42.0,4.0,4.0,4.0,4.0,4.0,yes,yes,Đống Đa, Hà Nội
6.5,45.0,2.0,2.0,2.0,6.0,3.4,yes,no,Quận 6, Hồ Chí Minh
16.9,47.0,3.0,4.0,6.0,8.0,4.5,yes,yes,Thanh Xuân, Hà Nội
8.5,42.0,3.0,3.0,3.0,5.0,5.0,yes,yes,Quận 10, Hồ Chí Minh
9.7,33.0,5.0,5.0,6.0,2.0,4.0,yes,yes,Hai Bà Trưng, Hà Nội
7.8,70.4,2.0,2.0,2.0,4.0,4.4,yes,yes,Tân Phú, Hồ Chí Minh
11.9,35.0,3.0,3.0,6.0,3.5,3.5,yes,no,Long Biên, Hà Nội
4.1,68.0,3.0,3.0,3.0,8.0,5.0,yes,yes,Bình Tân, Hồ Chí Minh
9.3,60.15,4.0,3.0,4.0,3.0,2.9,yes,yes,Long Biên, Hà Nội
7.8,35.0,3.0,4.0,5.0,5.0,4.3,yes,yes,Hoàng Mai, Hà Nội
7.4,46.0,4.0,4.0,4.0,4.0,4.2,yes,yes,Cầu Giấy, Hà Nội
8.7,42.0,3.0,4.0,6.0,4.0,4.0,yes,yes,Long Biên, Hà Nội
7.3,40.0,3.0,5.0,6.0,3.0,5.0,yes,yes,Long Biên, Hà Nội
15.98,68.0,6.0,6.0,7.0,7.0,5.0,yes,yes,Tây Hồ, Hà Nội
16.8,79.0,5.0,5.0,6.0,4.0,5.0,yes,yes,Long Biên, Hà Nội
19.9,70.0,4.0,3.0,7.0,5.0,5.0,yes,yes,Long Biên, Hà Nội
15.0,66.0,6.0,7.0,4.0,6.0,6.0,yes,yes,Quận 10, Hồ Chí Minh
9.3,45.0,3.0,4.0,6.0,3.0,3.6,yes,yes,Long Biên, Hà Nội
11.0,50.0,3.0,3.0,3.0,8.0,4.3,yes,no,Hà Đông, Hà Nội
14.0,35.0,4.0,3.0,4.0,6.0,3.5,yes,yes,Hà Đông, Hà Nội
4.8,68.0,3.0,2.0,2.0,6.0,4.08,yes,yes,Tân Phú, Hồ Chí Minh
8.0,90.0,3.0,3.0,2.0,5.0,5.1,yes,no,Gò Vấp, Hồ Chí Minh
6.3,60.2,3.0,3.0,2.0,5.0,4.3,yes,yes,Thủ Đức, Hồ Chí Minh
6.72,60.0,4.0,4.0,4.0,7.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
22.0,70.0,6.0,7.0,7.0,10.0,5.5,yes,yes,Cầu Giấy, Hà Nội
5.5,30.0,3.0,3.0,5.0,3.0,6.0,yes,yes,Quận 10, Hồ Chí Minh
22.0,54.0,6.0,6.0,5.0,3.5,3.6,yes,no,Quận 1, Hồ Chí Minh
5.9,57.9,4.0,3.0,3.0,6.0,4.0,yes,no,Thủ Đức, Hồ Chí Minh
17.8,70.0,4.0,8.0,6.0,5.0,5.3,yes,no,Hoàng Mai, Hà Nội
15.8,105.0,7.0,7.0,4.0,5.8,5.8,yes,yes,Tân Bình, Hồ Chí Minh
6.99,58.0,5.0,6.0,4.0,4.0,3.8,yes,no,Quận 8, Hồ Chí Minh
4.1,60.0,2.0,2.0,2.0,4.0,4.0,yes,yes,Quận 8, Hồ Chí Minh
6.5,50.0,3.0,2.0,3.0,8.0,4.0,yes,no,Gò Vấp, Hồ Chí Minh
21.0,70.6,6.0,6.0,5.0,8.0,3.33,yes,yes,Quận 1, Hồ Chí Minh
11.9,60.0,4.0,3.0,4.0,3.0,5.0,yes,yes,Tây Hồ, Hà Nội
6.98,35.0,3.0,4.0,5.0,3.0,3.5,yes,yes,Tây Hồ, Hà Nội
4.95,38.0,2.0,2.0,2.0,6.0,4.4,yes,yes,Tân Phú, Hồ Chí Minh
2.5,68.0,3.0,2.0,2.0,8.0,5.0,yes,yes,Biên Hòa, Đồng Nai
5.9,33.0,3.0,3.0,5.0,2.5,4.0,yes,yes,Tây Hồ, Hà Nội
5.29,45.0,2.0,2.0,2.0,4.0,5.0,yes,yes,Tân Bình, Hồ Chí Minh
6.85,51.0,7.0,7.0,5.0,4.0,4.6,yes,no,Quận 6, Hồ Chí Minh
10.5,95.0,3.0,3.0,1.0,7.0,4.0,yes,no,Bình Thạnh, Hồ Chí Minh
8.5,52.0,6.0,5.0,5.0,2.5,4.0,yes,yes,Ba Đình, Hà Nội
8.3,50.0,3.0,2.0,3.0,4.0,4.0,yes,yes,Quận 10, Hồ Chí Minh
7.76,80.0,1.0,1.0,1.0,12.0,5.0,yes,no,Đông Anh, Hà Nội
6.3,38.0,8.0,5.0,5.0,3.0,3.8,yes,yes,Tây Hồ, Hà Nội
1.52,104.0,2.0,1.0,1.0,12.0,6.0,yes,yes,Vũng Tàu, Bà Rịa Vũng Tàu
3.28,40.0,3.0,3.0,2.0,5.0,4.0,yes,yes,Tân Phú, Hồ Chí Minh
8.4,49.5,4.0,3.0,3.0,7.0,4.0,yes,no,Bình Thạnh, Hồ Chí Minh
2.85,97.0,2.0,2.0,1.0,4.0,5.0,yes,yes,Thuận An, Bình Dương
7.2,50.0,3.0,4.0,4.0,6.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
3.9,54.0,3.0,3.0,2.0,6.0,6.0,yes,yes,Thủ Đức, Hồ Chí Minh
15.56,55.0,6.0,7.0,2.0,3.0,5.0,yes,no,Quận 3, Hồ Chí Minh
6.29,64.0,4.0,5.0,4.0,12.0,4.0,yes,yes,Quận 12, Hồ Chí Minh
12.0,45.0,3.0,4.0,5.0,4.0,5.0,yes,no,Cầu Giấy, Hà Nội
4.28,60.0,2.0,3.0,2.0,6.0,5.0,yes,yes,Quận 12, Hồ Chí Minh
5.4,77.0,2.0,1.0,1.0,3.0,3.0,yes,yes,Thủ Đức, Hồ Chí Minh
6.0,40.3,4.0,5.0,4.0,8.0,6.0,yes,yes,Gia Lâm, Hà Nội
5.68,56.0,4.0,3.0,3.0,6.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
3.6,32.0,3.0,2.0,1.0,3.0,4.0,yes,no,Tân Bình, Hồ Chí Minh
8.5,34.0,3.0,3.0,6.0,3.0,5.0,yes,yes,Cầu Giấy, Hà Nội
17.4,56.0,7.0,7.0,5.0,6.0,4.2,yes,yes,Quận 10, Hồ Chí Minh
6.6,54.0,4.0,3.0,4.0,3.0,4.0,yes,yes,Hà Đông, Hà Nội
1.95,53.0,3.0,3.0,2.0,5.0,4.2,yes,yes,Quận 12, Hồ Chí Minh
4.39,32.0,3.0,4.0,5.0,2.0,3.7,yes,yes,Hà Đông, Hà Nội
4.4,112.0,1.0,1.0,1.0,6.0,4.5,yes,yes,Dĩ An, Bình Dương
7.2,45.0,4.0,3.0,4.0,2.5,5.0,yes,yes,Ba Đình, Hà Nội
3.65,32.0,2.0,2.0,2.0,4.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
16.0,70.0,7.0,6.0,6.0,3.0,4.0,yes,yes,Tây Hồ, Hà Nội
6.6,50.0,4.0,4.0,4.0,4.0,4.0,yes,yes,Hà Đông, Hà Nội
8.8,42.0,6.0,5.0,5.0,4.0,4.5,yes,yes,Thanh Trì, Hà Nội
8.4,35.0,3.0,5.0,6.0,2.5,3.5,yes,yes,Ba Đình, Hà Nội
3.5,76.0,2.0,2.0,1.0,6.0,6.0,yes,no,Thuận An, Bình Dương
9.5,51.0,3.0,2.0,3.0,3.0,3.3,yes,yes,Hà Đông, Hà Nội
12.8,55.0,6.0,5.0,5.0,6.0,4.2,yes,yes,Ba Đình, Hà Nội
7.1,35.0,4.0,4.0,5.0,5.0,4.0,yes,yes,Tây Hồ, Hà Nội
6.5,40.0,4.0,4.0,4.0,3.0,6.0,yes,yes,Hà Đông, Hà Nội
6.25,45.3,3.0,4.0,4.0,6.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
3.75,40.0,2.0,2.0,2.0,3.0,4.0,yes,no,Gia Lâm, Hà Nội
13.0,78.0,1.0,1.0,1.0,6.0,4.5,yes,yes,Gia Lâm, Hà Nội
8.8,75.0,4.0,3.0,4.0,2.5,5.2,yes,yes,Ba Đình, Hà Nội
10.0,40.0,6.0,4.0,5.0,2.5,4.0,yes,yes,Tây Hồ, Hà Nội
13.8,80.0,4.0,3.0,4.0,8.0,4.3,yes,yes,Thanh Trì, Hà Nội
18.5,45.0,6.0,4.0,5.0,5.0,3.8,yes,yes,Cầu Giấy, Hà Nội
3.5,70.0,5.0,3.0,2.0,10.0,6.0,yes,yes,Biên Hòa, Đồng Nai
4.42,48.0,2.0,2.0,2.0,4.0,3.7,yes,yes,Gò Vấp, Hồ Chí Minh
13.0,60.0,4.0,4.0,5.0,2.5,6.0,yes,no,Đống Đa, Hà Nội
15.0,64.0,8.0,6.0,5.0,8.0,4.0,yes,yes,Quận 10, Hồ Chí Minh
4.99,44.0,2.0,2.0,2.0,4.0,4.3,yes,yes,Gò Vấp, Hồ Chí Minh
3.3,42.0,3.0,2.0,2.0,3.0,6.0,yes,yes,Quận 8, Hồ Chí Minh
4.35,61.0,4.0,3.0,4.0,3.0,5.0,yes,yes,Hải An, Hải Phòng
11.2,54.0,2.0,2.0,2.0,3.0,4.0,yes,no,Đống Đa, Hà Nội
5.05,32.0,3.0,4.0,5.0,2.0,3.83,yes,yes,Hoài Đức, Hà Nội
15.98,70.0,6.0,7.0,8.0,10.0,5.0,yes,yes,Tây Hồ, Hà Nội
21.0,45.0,6.0,7.0,8.0,3.0,5.0,yes,yes,Tây Hồ, Hà Nội
9.9,100.0,4.0,6.0,4.0,7.5,5.0,yes,yes,Thanh Khê, Đà Nẵng
7.47,66.6,4.0,3.0,3.0,3.5,4.0,yes,yes,Quận 7, Hồ Chí Minh
11.6,52.0,6.0,4.0,5.0,2.5,4.1,yes,yes,Đống Đa, Hà Nội
4.7,81.2,3.0,2.0,2.0,8.0,5.0,yes,yes,Biên Hòa, Đồng Nai
7.4,61.2,4.0,2.0,2.0,12.0,3.2,yes,no,Tân Phú, Hồ Chí Minh
9.8,80.0,4.0,5.0,4.0,8.0,5.0,yes,yes,Nhà Bè, Hồ Chí Minh
3.31,32.0,3.0,3.0,5.0,2.8,3.7,yes,yes,Hà Đông, Hà Nội
24.0,50.0,5.0,6.0,7.0,4.0,5.0,no,no,Tây Hồ, Hà Nội
6.0,35.0,4.0,4.0,6.0,3.0,4.0,yes,no,Bắc Từ Liêm, Hà Nội
8.99,80.0,4.0,5.0,4.0,8.0,5.0,yes,yes,Nhà Bè, Hồ Chí Minh
4.65,30.0,3.0,4.0,5.0,2.8,4.0,yes,yes,Hoàng Mai, Hà Nội
11.99,80.0,5.0,6.0,4.0,10.0,4.0,yes,no,Gò Vấp, Hồ Chí Minh
5.9,65.0,2.0,2.0,2.0,5.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
4.95,53.0,4.0,5.0,3.0,5.0,4.1,yes,no,Quận 9, Hồ Chí Minh
5.8,30.0,3.0,4.0,5.0,2.5,3.7,yes,no,Hai Bà Trưng, Hà Nội
3.95,60.0,4.0,5.0,2.0,7.0,4.0,yes,no,Thuận An, Bình Dương
5.75,30.0,3.0,4.0,5.0,2.5,3.5,yes,yes,Tây Hồ, Hà Nội
3.52,42.0,2.0,2.0,2.0,4.0,4.2,yes,yes,Phú Nhuận, Hồ Chí Minh
8.2,78.0,3.0,3.0,4.0,6.0,4.0,yes,no,Thủ Đức, Hồ Chí Minh
3.38,14.0,3.0,4.0,4.0,1.5,2.5,yes,yes,Hai Bà Trưng, Hà Nội
4.3,23.0,3.0,3.0,4.0,2.0,3.2,yes,yes,Đống Đa, Hà Nội
5.5,24.0,3.0,3.0,4.0,2.0,2.7,yes,yes,Hai Bà Trưng, Hà Nội
9.6,77.0,2.0,2.0,1.0,8.0,5.0,yes,no,Quận 7, Hồ Chí Minh
5.3,62.0,2.0,2.0,2.0,8.0,5.4,yes,yes,Bình Tân, Hồ Chí Minh
5.8,52.0,3.0,3.0,3.0,5.0,4.0,yes,no,Thủ Đức, Hồ Chí Minh
12.0,88.0,4.0,4.0,4.0,4.5,4.5,yes,yes,Quận 3, Hồ Chí Minh
9.0,37.0,4.0,4.0,5.0,4.5,4.0,yes,yes,Hai Bà Trưng, Hà Nội
3.65,40.0,2.0,2.0,2.0,4.0,4.0,yes,yes,Phú Nhuận, Hồ Chí Minh
4.8,69.0,2.0,3.0,1.0,2.5,4.0,yes,no,Thủ Đức, Hồ Chí Minh
4.85,42.0,3.0,4.0,5.0,2.0,4.85,yes,yes,Hoàng Mai, Hà Nội
4.85,25.0,3.0,3.0,4.0,2.0,4.1,yes,yes,Hai Bà Trưng, Hà Nội
15.5,56.0,6.0,5.0,5.0,2.5,3.5,yes,yes,Đống Đa, Hà Nội
4.8,52.0,2.0,2.0,2.0,8.0,3.0,yes,no,Tân Phú, Hồ Chí Minh
3.5,20.0,3.0,3.0,4.0,2.0,3.2,yes,yes,Đống Đa, Hà Nội
10.2,47.0,2.0,2.0,2.0,6.0,4.5,yes,no,Quận 2, Hồ Chí Minh
20.0,107.0,5.0,5.0,4.0,6.0,5.0,yes,yes,Quận 3, Hồ Chí Minh
16.48,52.0,5.0,6.0,7.0,4.0,4.5,yes,yes,Ba Đình, Hà Nội
9.9,40.0,4.0,4.0,5.0,4.0,4.0,yes,yes,Đống Đa, Hà Nội
3.85,35.0,3.0,2.0,4.0,4.0,3.49,yes,yes,Nha Trang, Khánh Hòa
5.5,28.0,3.0,4.0,4.0,3.0,3.5,yes,yes,Thanh Xuân, Hà Nội
12.5,45.0,5.0,5.0,6.0,3.0,5.3,yes,yes,Thanh Xuân, Hà Nội
12.5,43.0,6.0,5.0,5.0,4.0,4.0,yes,yes,Nam Từ Liêm, Hà Nội
1.63,30.0,2.0,2.0,2.0,5.0,5.0,no,no,Quận 12, Hồ Chí Minh
9.25,48.0,8.0,4.0,6.0,4.0,4.0,yes,yes,Hoàng Mai, Hà Nội
6.7,130.0,3.0,3.0,2.0,7.0,6.0,yes,yes,Quận 9, Hồ Chí Minh
5.2,31.6,3.0,3.0,3.0,1.5,3.6,yes,yes,Đống Đa, Hà Nội
6.8,50.6,4.0,4.0,3.0,4.0,4.0,yes,no,Thủ Đức, Hồ Chí Minh
10.5,46.0,4.0,3.0,3.0,5.0,3.5,yes,no,Cầu Giấy, Hà Nội
7.95,48.0,3.0,4.0,4.0,4.0,6.0,yes,yes,Phú Nhuận, Hồ Chí Minh
13.3,60.0,2.0,2.0,1.0,5.0,5.0,yes,no,Nam Từ Liêm, Hà Nội
10.69,46.5,4.0,2.0,3.0,3.0,5.0,yes,yes,Long Biên, Hà Nội
8.4,45.0,4.0,4.0,5.0,2.0,5.0,yes,yes,Hai Bà Trưng, Hà Nội
5.8,40.0,2.0,2.0,1.0,5.0,3.5,yes,yes,Tân Bình, Hồ Chí Minh
7.9,45.0,5.0,3.0,4.0,1.5,3.0,yes,yes,Hai Bà Trưng, Hà Nội
4.95,50.0,2.0,2.0,2.0,8.0,4.3,yes,no,Nhà Bè, Hồ Chí Minh
5.95,58.7,4.0,5.0,3.0,4.0,6.0,yes,no,Nhà Bè, Hồ Chí Minh
2.79,48.5,2.0,2.0,2.0,6.0,4.0,yes,no,Dĩ An, Bình Dương
5.5,30.0,3.0,3.0,5.0,2.5,3.5,yes,yes,Hà Đông, Hà Nội
5.25,38.0,3.0,3.0,4.0,2.5,3.3,yes,yes,Hà Đông, Hà Nội
3.2,30.0,3.0,3.0,4.0,2.0,3.5,yes,yes,Hà Đông, Hà Nội
5.5,35.0,3.0,4.0,5.0,2.2,3.5,yes,yes,Hà Đông, Hà Nội
5.6,35.0,3.0,4.0,5.0,2.5,5.0,yes,yes,Hà Đông, Hà Nội
5.5,30.0,3.0,4.0,5.0,2.2,4.0,yes,yes,Hà Đông, Hà Nội
19.0,45.0,4.0,4.0,4.0,8.0,3.6,yes,yes,Cầu Giấy, Hà Nội
6.7,25.0,3.0,5.0,3.0,3.0,3.2,yes,no,Quận 1, Hồ Chí Minh
3.6,28.0,2.0,3.0,2.0,3.0,4.0,yes,no,Quận 7, Hồ Chí Minh
12.75,43.0,4.0,6.0,7.0,7.0,4.5,yes,yes,Cầu Giấy, Hà Nội
9.25,40.0,3.0,5.0,6.0,4.5,4.0,yes,yes,Long Biên, Hà Nội
6.7,100.0,4.0,4.0,3.0,8.0,5.0,yes,yes,Thủ Dầu Một, Bình Dương
15.98,70.0,6.0,7.0,8.0,10.0,5.0,yes,yes,Tây Hồ, Hà Nội
8.88,40.0,4.0,5.0,6.0,3.0,4.0,yes,yes,Cầu Giấy, Hà Nội
6.3,30.0,3.0,4.0,5.0,2.2,3.2,yes,yes,Hà Đông, Hà Nội
5.48,31.0,3.0,3.0,5.0,3.0,5.0,yes,no,Bắc Từ Liêm, Hà Nội
5.5,32.0,3.0,4.0,5.0,2.5,4.0,yes,yes,Hà Đông, Hà Nội
6.5,35.0,4.0,3.0,4.0,3.0,4.6,yes,yes,Hai Bà Trưng, Hà Nội
10.5,55.0,4.0,4.0,4.0,3.0,4.2,yes,no,Hai Bà Trưng, Hà Nội
15.98,68.0,6.0,6.0,7.0,7.0,5.0,yes,yes,Tây Hồ, Hà Nội
2.7,55.9,3.0,2.0,2.0,2.0,6.19,yes,yes,Hải Dương, Hải Dương
5.0,31.0,3.0,4.0,5.0,2.0,5.0,yes,yes,Hoàng Mai, Hà Nội
7.4,90.0,2.0,1.0,1.0,10.0,5.0,yes,no,Thủ Đức, Hồ Chí Minh
8.8,90.0,3.0,3.0,3.0,7.0,5.0,yes,yes,Thủ Đức, Hồ Chí Minh
4.1,71.0,2.0,1.0,1.0,8.0,5.1,yes,yes,Hạ Long, Quảng Ninh
16.8,70.0,3.0,4.0,4.0,4.0,4.1,yes,yes,Đống Đa, Hà Nội
9.08,40.0,4.0,5.0,6.0,3.0,4.0,yes,yes,Cầu Giấy, Hà Nội
3.6,130.0,2.0,1.0,1.0,3.0,5.5,yes,yes,Nhà Bè, Hồ Chí Minh
6.8,35.0,4.0,3.0,4.0,2.2,4.0,yes,no,Hoàng Mai, Hà Nội
7.9,34.5,3.0,3.0,3.0,4.0,4.0,yes,yes,Bình Thạnh, Hồ Chí Minh
8.5,116.0,3.0,2.0,2.0,3.0,3.84,yes,yes,Quận 4, Hồ Chí Minh
5.5,90.0,3.0,2.0,1.0,6.0,4.5,yes,yes,Quận 12, Hồ Chí Minh
0.75,40.0,2.0,1.0,1.0,2.0,4.0,no,no,Nhà Bè, Hồ Chí Minh
2.11,45.9,2.0,1.0,1.0,5.0,4.0,yes,yes,Bình Thạnh, Hồ Chí Minh
14.21,76.8,3.0,2.0,2.0,7.0,4.0,yes,no,Quận 3, Hồ Chí Minh
10.49,40.0,4.0,5.0,5.0,4.0,4.0,yes,no,Hà Đông, Hà Nội
6.9,35.0,3.0,4.0,5.0,2.5,3.1,yes,yes,Hà Đông, Hà Nội
3.15,40.0,4.0,3.0,4.0,5.1,3.35,yes,yes,Lê Chân, Hải Phòng
11.0,52.5,5.0,6.0,5.0,3.0,5.0,yes,yes,Hai Bà Trưng, Hà Nội
16.0,65.0,6.0,6.0,7.0,5.0,4.5,yes,yes,Hoàng Mai, Hà Nội
3.25,68.5,3.0,4.0,3.0,3.5,6.24,yes,yes,Nha Trang, Khánh Hòa
15.9,55.0,3.0,3.0,4.0,5.0,5.0,yes,yes,Hoàn Kiếm, Hà Nội
5.95,48.0,4.0,3.0,4.0,4.0,4.1,yes,yes,Long Biên, Hà Nội
7.9,76.0,4.0,2.0,2.0,6.0,6.0,yes,yes,Bình Thạnh, Hồ Chí Minh
5.85,35.0,4.0,4.0,4.0,2.5,4.2,yes,yes,Hoàng Mai, Hà Nội
7.99,95.0,4.0,4.0,3.0,6.0,4.0,yes,no,Thủ Đức, Hồ Chí Minh
8.5,55.0,3.0,4.0,4.0,7.0,4.2,yes,no,Thủ Đức, Hồ Chí Minh
7.6,35.0,4.0,3.0,5.0,3.0,3.5,yes,yes,Đống Đa, Hà Nội
12.5,118.0,8.0,8.0,5.0,8.0,6.0,yes,no,Gò Vấp, Hồ Chí Minh
1.75,35.0,2.0,2.0,2.0,4.5,3.2,yes,no,Gò Vấp, Hồ Chí Minh
1.49,97.0,3.0,2.0,1.0,6.0,4.0,yes,yes,Vĩnh Cửu, Đồng Nai
6.8,50.0,3.0,3.0,3.0,4.5,4.5,yes,yes,Gò Vấp, Hồ Chí Minh
22.0,62.0,6.0,6.0,6.0,5.0,4.2,yes,yes,Ba Đình, Hà Nội
3.6,26.0,3.0,3.0,4.0,2.0,3.5,yes,yes,Hai Bà Trưng, Hà Nội
4.7,120.0,3.0,2.0,2.0,5.5,4.0,yes,yes,Thanh Khê, Đà Nẵng
3.9,25.0,3.0,3.0,4.0,7.0,4.2,yes,yes,Hoàng Mai, Hà Nội
10.0,45.0,3.0,3.0,5.0,11.0,4.0,yes,yes,Đan Phượng, Hà Nội
4.8,27.0,3.0,2.0,3.0,2.0,3.2,yes,yes,Hai Bà Trưng, Hà Nội
16.8,65.0,4.0,3.0,4.0,8.0,4.1,yes,no,Hai Bà Trưng, Hà Nội
3.85,17.0,3.0,3.0,5.0,2.2,4.1,yes,yes,Đống Đa, Hà Nội
3.55,70.0,2.0,1.0,1.0,6.0,5.0,yes,yes,Thủ Dầu Một, Bình Dương
3.85,115.0,3.0,2.0,1.0,5.0,5.0,yes,yes,Thủ Dầu Một, Bình Dương
4.35,70.0,4.0,3.0,3.0,4.0,5.0,yes,yes,Thủ Dầu Một, Bình Dương
10.95,45.0,4.0,4.0,5.0,10.0,4.0,yes,yes,Hoàng Mai, Hà Nội
5.6,64.0,3.0,4.0,3.0,6.0,4.0,yes,no,Bình Tân, Hồ Chí Minh
2.69,63.5,3.0,3.0,2.0,5.0,4.0,yes,no,Biên Hòa, Đồng Nai
7.2,35.0,5.0,5.0,5.0,3.5,4.0,yes,yes,Nam Từ Liêm, Hà Nội
3.45,75.0,3.0,2.0,2.0,4.0,5.0,yes,yes,Thủ Dầu Một, Bình Dương
4.5,30.0,2.0,2.0,2.0,8.0,4.4,yes,yes,Tân Phú, Hồ Chí Minh
3.7,25.0,3.0,3.0,4.0,2.2,3.0,yes,yes,Hoàng Mai, Hà Nội
5.2,22.0,4.0,5.0,6.0,2.0,3.6,yes,yes,Đống Đa, Hà Nội
5.8,40.0,3.0,4.0,3.0,4.0,3.5,yes,yes,Bình Thạnh, Hồ Chí Minh
5.6,42.0,4.0,3.0,3.0,5.0,3.7,yes,yes,Bình Thạnh, Hồ Chí Minh
4.9,48.0,2.0,2.0,2.0,6.0,3.8,yes,yes,Tân Phú, Hồ Chí Minh
3.39,79.0,3.0,2.0,1.0,4.0,4.3,yes,yes,Thủ Dầu Một, Bình Dương
5.6,77.0,4.0,4.0,2.0,4.0,5.0,yes,no,Tân Phú, Hồ Chí Minh
8.4,88.0,3.0,3.0,2.0,12.0,4.0,yes,yes,Quận 9, Hồ Chí Minh
2.75,92.0,3.0,2.0,1.0,5.0,5.0,yes,yes,Thủ Dầu Một, Bình Dương
7.65,60.0,4.0,5.0,3.0,5.0,5.0,yes,no,Gò Vấp, Hồ Chí Minh
3.7,33.0,3.0,3.0,5.0,3.0,4.0,yes,yes,Hoài Đức, Hà Nội
6.25,40.0,6.0,4.0,5.0,2.5,4.0,yes,yes,Hoàng Mai, Hà Nội
2.75,33.0,4.0,3.0,4.0,3.0,5.0,yes,yes,Hà Đông, Hà Nội
5.85,50.0,4.0,3.0,4.0,3.0,6.0,yes,yes,Long Biên, Hà Nội
6.6,35.0,3.0,4.0,5.0,3.0,3.8,yes,yes,Hoàng Mai, Hà Nội
5.9,60.0,2.0,2.0,4.0,4.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
11.95,75.0,4.0,5.0,4.0,4.0,4.5,yes,yes,Hai Bà Trưng, Hà Nội
5.9,30.0,3.0,4.0,5.0,3.0,4.3,yes,yes,Hoàng Mai, Hà Nội
4.55,42.0,3.0,4.0,5.0,3.0,4.0,yes,yes,Long Biên, Hà Nội
15.9,60.0,5.0,5.0,5.0,3.0,3.9,yes,no,Cầu Giấy, Hà Nội
4.55,68.0,4.0,2.0,2.0,5.0,5.0,yes,yes,Quận 9, Hồ Chí Minh
15.8,68.0,5.0,4.0,5.0,10.0,4.1,yes,yes,Hoàng Mai, Hà Nội
16.0,95.0,3.0,3.0,4.0,5.0,6.0,yes,yes,Long Biên, Hà Nội
16.0,58.0,6.0,4.0,5.0,6.0,4.8,yes,yes,Cầu Giấy, Hà Nội
8.2,75.0,4.0,3.0,3.0,3.0,4.5,yes,yes,Long Biên, Hà Nội
4.98,35.0,3.0,4.0,5.0,3.0,5.0,yes,yes,Long Biên, Hà Nội
